LoftingID,ProductID,ProductName,ChartID,ChartName,PartID,PartName,PartDesc,ComponentID,ComponentName,FilePath,MapPath,MapPath1,MapPath2,MinX,MaxX,MinY,MaxY,Quantity,PlanSet,EachQuantity,LeftNumber,CenterNumber,RightNumber,Texture,Norm,Thickness,Width,Length,Rotation,Technics,Area,IntArea,ExtArea,IntAreaCoef,ExtAreaCoef,GrooveLength,SingleGrooveLength,DoubleGrooveLength,Perimeter,PaintType,NetWeight,GrossWeight,Lofter,LoftDate,Proofreader,ProofreadDate,ImporterIP,ImportDate,FactoryID,VersionBase,VersionModify,Remarks,FileStatus,ActiveDate,ChangeNo,RowNo,CutPartID,NoExchange,Coterminal,IsMirror
9181025001141,NONE,NONE,NONE,NONE,A820101118232,SY200B-2-1-2,SY200B-2-1-2,NONE,底板SY200B-2-1-2,NULL,"M 1254.5000000000 200.0000000000
L 1254.5000000000 -200.0000000000
L -1254.5000000000 -200.0000000000
L -1254.5000000000 200.0000000000
L 1254.5000000000 200.0000000000
M 891.5000000000 125.0000000000
L 229.5000000000 125.0000000000
A 50.0000000000 50.0000000000 0 0 1 179.5000000000 75.0000000000
L 179.5000000000 -75.0000000000
A 50.0000000000 50.0000000000 0 0 1 229.5000000000 -125.0000000000
L 891.5000000000 -125.0000000000
A 50.0000000000 50.0000000000 0 0 1 941.5000000000 -75.0000000000
L 941.5000000000 75.0000000000
A 50.0000000000 50.0000000000 0 0 1 891.5000000000 125.0000000000
M 59.5000000000 125.0000000000
L -556.5000000000 125.0000000000
A 50.0000000000 50.0000000000 0 0 1 -606.5000000000 75.0000000000
L -606.5000000000 -75.0000000000
A 50.0000000000 50.0000000000 0 0 1 -556.5000000000 -125.0000000000
L 59.5000000000 -125.0000000000
A 50.0000000000 50.0000000000 0 0 1 109.5000000000 -75.0000000000
L 109.5000000000 75.0000000000
A 50.0000000000 50.0000000000 0 0 1 59.5000000000 125.0000000000
M -726.5000000000 125.0000000000
L -1204.5000000000 125.0000000000
A 25.0000000000 25.0000000000 0 0 1 -1229.5000000000 100.0000000000
L -1229.5000000000 -100.0000000000
A 25.0000000000 25.0000000000 0 0 1 -1204.5000000000 -125.0000000000
L -726.5000000000 -125.0000000000
A 50.0000000000 50.0000000000 0 0 1 -676.5000000000 -75.0000000000
L -676.5000000000 75.0000000000
A 50.0000000000 50.0000000000 0 0 1 -726.5000000000 125.0000000000
M 1189.5000000000 125.0000000000
L 1041.5000000000 125.0000000000
A 50.0000000000 50.0000000000 0 0 1 991.5000000000 75.0000000000
L 991.5000000000 -75.0000000000
A 50.0000000000 50.0000000000 0 0 1 1041.5000000000 -125.0000000000
L 1189.5000000000 -125.0000000000
A 40.0000000000 40.0000000000 0 0 1 1229.5000000000 -85.0000000000
L 1229.5000000000 85.0000000000
A 40.0000000000 40.0000000000 0 0 1 1189.5000000000 125.0000000000",NULL,"{""base"":{""valid"":true,""x"":0,""y"":0,""z"":0},""contours"":[{""closed"":true,""object"":{""handle"":""0000000000000000""},""property"":{""color"":""(255,0,0)"",""flag"":2,""layer"":"""",""type"":""DASHED"",""width"":""BYLAYER""},""rtti"":""EntityPolyline"",""vertexs"":[{""bulge"":0,""point"":{""valid"":true,""x"":1254.5,""y"":-200,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":1254.5,""y"":200,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-1254.5,""y"":200,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-1254.5,""y"":-200,""z"":0}}]},{""closed"":true,""object"":{""handle"":""0000000000000000""},""property"":{""color"":""(255,0,0)"",""flag"":2,""layer"":"""",""type"":""DASHED"",""width"":""BYLAYER""},""rtti"":""EntityPolyline"",""vertexs"":[{""bulge"":0,""point"":{""valid"":true,""x"":891.5,""y"":-125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":229.5,""y"":-125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":179.5,""y"":-75,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":179.5,""y"":75,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":229.5,""y"":125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":891.5,""y"":125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":941.5,""y"":75,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":941.5,""y"":-75,""z"":0}}]},{""closed"":true,""object"":{""handle"":""0000000000000000""},""property"":{""color"":""(255,0,0)"",""flag"":2,""layer"":"""",""type"":""DASHED"",""width"":""BYLAYER""},""rtti"":""EntityPolyline"",""vertexs"":[{""bulge"":0,""point"":{""valid"":true,""x"":59.5,""y"":-125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-556.5,""y"":-125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-606.5,""y"":-75,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-606.5,""y"":75,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-556.5,""y"":125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":59.5,""y"":125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":109.5,""y"":75,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":109.5,""y"":-75,""z"":0}}]},{""closed"":true,""object"":{""handle"":""0000000000000000""},""property"":{""color"":""(255,0,0)"",""flag"":2,""layer"":"""",""type"":""DASHED"",""width"":""BYLAYER""},""rtti"":""EntityPolyline"",""vertexs"":[{""bulge"":0,""point"":{""valid"":true,""x"":-726.5,""y"":-125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-1204.5,""y"":-125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-1229.5,""y"":-100,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-1229.5,""y"":100,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-1204.5,""y"":125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-726.5,""y"":125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-676.5,""y"":75,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-676.5,""y"":-75,""z"":0}}]},{""closed"":true,""object"":{""handle"":""0000000000000000""},""property"":{""color"":""(255,0,0)"",""flag"":2,""layer"":"""",""type"":""DASHED"",""width"":""BYLAYER""},""rtti"":""EntityPolyline"",""vertexs"":[{""bulge"":0,""point"":{""valid"":true,""x"":1189.5,""y"":-125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":1041.5,""y"":-125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":991.5,""y"":-75,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":991.5,""y"":75,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":1041.5,""y"":125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":1189.5,""y"":125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":1229.5,""y"":85,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":1229.5,""y"":-85,""z"":0}}]}],""name"":""00000000000008C0""}",-1254.5,1254.5,-200,200,NULL,NULL,NULL,NULL,NULL,NULL,SS400P,NULL,25.0000,400.0000,2509.0000,4,NULL,443743.033271,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,5818.0000,NULL,87.0846,196.9565,XUGG,2018-10-25 16:27:51.673,NULL,NULL,10.26.33.64,2018-10-25 16:27:51.673,1766,A,1,NULL,NULL,NULL,NULL,NULL,A820101118232L,NULL,NULL,NULL
9181025001169,NONE,NONE,NONE,NONE,A820101036857,SY200C5-3-4-1-1-1-3,SY200C5-3-4-1-1-1-3,NONE,圆板SY200C5-3-4-1-1-1-3,NULL,"M -70.0000000000 0.0000000000
A 70.0000000000 70.0000000000 0 1 0 70.0000000000 0.0000000000
A 70.0000000000 70.0000000000 0 1 0 -70.0000000000 0.0000000000
M -5.6000240014 35.4999989979
A 35.9516387803 35.9516387803 0 0 1 -36.0376229947 0.0001330071
A 36.0377603830 36.0377603830 0 1 1 -5.6000240014 35.4999989979",NULL,"{""base"":{""valid"":true,""x"":0,""y"":0,""z"":0},""contours"":[{""center"":{""valid"":true,""x"":0,""y"":0,""z"":0},""object"":{""handle"":""0000000000000024""},""property"":{""color"":""(255,0,0)"",""flag"":2,""layer"":""CUT"",""type"":""DASHED"",""width"":""BYLAYER""},""radius"":70,""rtti"":""EntityCircle""},{""closed"":true,""object"":{""handle"":""0000000000000000""},""property"":{""color"":""(255,0,0)"",""flag"":2,""layer"":"""",""type"":""DASHED"",""width"":""BYLAYER""},""rtti"":""EntityPolyline"",""vertexs"":[{""bulge"":-0.36959103578017816,""point"":{""valid"":true,""x"":-5.6000240013818274,""y"":-35.49999899785859,""z"":0}},{""bulge"":-2.7142213759446694,""point"":{""valid"":true,""x"":-36.037622994682877,""y"":-0.00013300714269073866,""z"":0}}]}],""name"":""00000000000008FA""}",-70,70,-70,70,NULL,NULL,NULL,NULL,NULL,NULL,SS400P,NULL,25.0000,140.0000,140.0000,4,NULL,11312.840772,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,439.8230,NULL,2.2201,3.8465,XUGG,2018-10-25 16:27:51.683,NULL,NULL,10.26.33.64,2018-10-25 16:27:51.683,1766,A,1,NULL,NULL,NULL,NULL,NULL,A820101036857L,NULL,NULL,NULL
9181025001192,NONE,NONE,NONE,NONE,12972881,SY200C9-2-1-1,SY200C9-2-1-1,NONE,加强筋SY200C9-2-1-1,NULL,"M 25.4297190862 -181.9220357769
L -54.2500000000 -155.9402447800
L 2.5544590800 175.6618952700
A 0.9999999994 0.9999999994 0 0 0 2.8954483912 176.2575265022
L 10.6188629700 182.7703979900
A 1.0000000027 1.0000000027 0 0 0 11.2635165100 183.0059231300
L 17.2500000000 183.0059231300
A 3.0000000000 3.0000000000 0 0 0 20.2500000000 180.0059231300
L 20.2500000000 176.0059231300
A 3.0000000000 3.0000000000 0 0 1 23.2500000000 173.0059231300
L 41.2500000000 173.0059231300
A 3.0000000000 3.0000000000 0 0 1 44.2500000000 176.0059231300
L 44.2500000000 180.0059231300
A 3.0000000000 3.0000000000 0 0 0 47.2500000000 183.0059231300
L 52.2500000000 183.0059231300
L 54.2500000000 181.0059231300
L 54.2500000000 -161.0059231300
A 22.0000000000 22.0000000000 0 0 0 25.4297190862 -181.9220357769",NULL,"{""base"":{""valid"":true,""x"":0,""y"":0,""z"":0},""contours"":[{""closed"":true,""object"":{""handle"":""0000000000000000""},""property"":{""color"":""(255,0,0)"",""flag"":2,""layer"":"""",""type"":""DASHED"",""width"":""BYLAYER""},""rtti"":""EntityPolyline"",""vertexs"":[{""bulge"":0,""point"":{""valid"":true,""x"":25.429719086183468,""y"":181.92203577686905,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-54.25,""y"":155.94024478000119,""z"":0}},{""bulge"":0.17695557428563799,""point"":{""valid"":true,""x"":2.5544590799967488,""y"":-175.6618952699969,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":2.8954483911802527,""y"":-176.25752650215509,""z"":0}},{""bulge"":0.17695557428936973,""point"":{""valid"":true,""x"":10.618862970006836,""y"":-182.77039798999616,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":11.263516509992769,""y"":-183.00592312999925,""z"":0}},{""bulge"":0.41421356237309503,""point"":{""valid"":true,""x"":17.25,""y"":-183.00592312999925,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":20.25,""y"":-180.00592312999925,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":20.25,""y"":-176.00592312999925,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":23.25,""y"":-173.00592312999925,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":41.25,""y"":-173.00592312999925,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":44.25,""y"":-176.00592312999925,""z"":0}},{""bulge"":0.41421356237309503,""point"":{""valid"":true,""x"":44.25,""y"":-180.00592312999925,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":47.25,""y"":-183.00592312999925,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":52.25,""y"":-183.00592312999925,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":54.25,""y"":-181.00592312999925,""z"":0}},{""bulge"":0.50985526024219197,""point"":{""valid"":true,""x"":54.249999999997129,""y"":161.00592313000107,""z"":0}}]}],""name"":""0000000000000928""}",-54.25,54.25,-183.00592313,183.00592313,NULL,NULL,NULL,NULL,NULL,NULL,SS400P,NULL,25.0000,366.0118,108.5000,4,NULL,28377.697780,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,873.9135,NULL,5.5691,7.7935,XUGG,2018-10-25 16:27:51.700,NULL,NULL,10.26.33.64,2018-10-25 16:27:51.700,1766,A,1,NULL,NULL,NULL,NULL,NULL,12972881L,NULL,NULL,NULL
9181025001193,NONE,NONE,NONE,NONE,13978540,SY200C9-2-1-1A,SY200C9-2-1-1A,NONE,加强筋SY200C9-2-1-1A,NULL,"M 44.7636341338 179.1994668268
A 2.9999999961 2.9999999961 0 0 0 47.7069063200 181.6188216650
L 54.5000000000 181.6188216650
L 54.5000000000 -161.6188216650
A 20.0000000000 20.0000000000 0 0 0 28.2997446238 -180.6334695258
L -54.5000000000 -153.6343073250
L 2.7776097700 174.2879002950
L 11.5000000000 181.6188216650
L 17.2930936700 181.6188216650
A 3.0000000000 3.0000000000 0 0 0 20.2363658621 179.1994668262
A 12.5000000021 12.5000000021 0 0 1 44.7636341338 179.1994668268",NULL,"{""base"":{""valid"":true,""x"":0,""y"":0,""z"":0},""contours"":[{""closed"":true,""object"":{""handle"":""0000000000000000""},""property"":{""color"":""(255,0,0)"",""flag"":2,""layer"":"""",""type"":""DASHED"",""width"":""BYLAYER""},""rtti"":""EntityPolyline"",""vertexs"":[{""bulge"":0.35824906875342583,""point"":{""valid"":true,""x"":44.763634133758664,""y"":-179.19946682675885,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":47.706906319999689,""y"":-181.61882166499981,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":54.5,""y"":-181.61882166500072,""z"":0}},{""bulge"":0.50985526024231287,""point"":{""valid"":true,""x"":54.500000000000057,""y"":161.61882166499981,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":28.299744623793231,""y"":180.63346952578922,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-54.5,""y"":153.6343073249991,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":2.7776097700007085,""y"":-174.28790029500033,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":11.5,""y"":-181.61882166500072,""z"":0}},{""bulge"":0.35824906875363077,""point"":{""valid"":true,""x"":17.293093669999507,""y"":-181.61882166500078,""z"":0}},{""bulge"":-0.821994936558755,""point"":{""valid"":true,""x"":20.23636586210241,""y"":-179.19946682617882,""z"":0}}]}],""name"":""000000000000092A""}",-54.5,54.5000000000001,-181.618821665,181.618821665001,NULL,NULL,NULL,NULL,NULL,NULL,SS400P,NULL,25.0000,363.2376,109.0000,4,NULL,28214.288813,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,867.5718,NULL,5.5371,7.7701,XUGG,2018-10-25 16:27:51.700,NULL,NULL,10.26.33.64,2018-10-25 16:27:51.700,1766,A,1,NULL,NULL,NULL,NULL,NULL,13978540L,NULL,NULL,NULL
9181025001199,NONE,NONE,NONE,NONE,10343409,SY205C-2-1-2,SY205C-2-1-2,NONE,底板SY205C-2-1-2,NULL,"M 1302.0000000000 200.0000000000
L 1302.0000000000 -200.0000000000
L -1302.0000000000 -200.0000000000
L -1302.0000000000 200.0000000000
L 1302.0000000000 200.0000000000
M 606.0000000000 125.0000000000
L -59.0000000000 125.0000000000
A 50.0000000000 50.0000000000 0 0 1 -109.0000000000 75.0000000000
L -109.0000000000 -75.0000000000
A 50.0000000000 50.0000000000 0 0 1 -59.0000000000 -125.0000000000
L 606.0000000000 -125.0000000000
A 50.0000000000 50.0000000000 0 0 1 656.0000000000 -75.0000000000
L 656.0000000000 75.0000000000
A 50.0000000000 50.0000000000 0 0 1 606.0000000000 125.0000000000
M -229.0000000000 125.0000000000
L -892.0000000000 125.0000000000
A 50.0000000000 50.0000000000 0 0 1 -942.0000000000 75.0000000000
L -942.0000000000 -75.0000000000
A 50.0000000000 50.0000000000 0 0 1 -892.0000000000 -125.0000000000
L -229.0000000000 -125.0000000000
A 50.0000000000 50.0000000000 0 0 1 -179.0000000000 -75.0000000000
L -179.0000000000 75.0000000000
A 50.0000000000 50.0000000000 0 0 1 -229.0000000000 125.0000000000
M 1233.0000000000 125.0000000000
L 776.0000000000 125.0000000000
A 50.0000000000 50.0000000000 0 0 1 726.0000000000 75.0000000000
L 726.0000000000 -75.0000000000
A 50.0000000000 50.0000000000 0 0 1 776.0000000000 -125.0000000000
L 1233.0000000000 -125.0000000000
A 50.0000000000 50.0000000000 0 0 1 1283.0000000000 -75.0000000000
L 1283.0000000000 75.0000000000
A 50.0000000000 50.0000000000 0 0 1 1233.0000000000 125.0000000000
M -1089.0000000000 125.0000000000
L -1226.0000000000 125.0000000000
A 50.0000000000 50.0000000000 0 0 1 -1276.0000000000 75.0000000000
L -1276.0000000000 -75.0000000000
A 50.0000000000 50.0000000000 0 0 1 -1226.0000000000 -125.0000000000
L -1089.0000000000 -125.0000000000
A 50.0000000000 50.0000000000 0 0 1 -1039.0000000000 -75.0000000000
L -1039.0000000000 75.0000000000
A 50.0000000000 50.0000000000 0 0 1 -1089.0000000000 125.0000000000",NULL,"{""base"":{""valid"":true,""x"":0,""y"":0,""z"":0},""contours"":[{""closed"":true,""object"":{""handle"":""0000000000000000""},""property"":{""color"":""(255,0,0)"",""flag"":2,""layer"":"""",""type"":""DASHED"",""width"":""BYLAYER""},""rtti"":""EntityPolyline"",""vertexs"":[{""bulge"":0,""point"":{""valid"":true,""x"":1302,""y"":-200,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":1302,""y"":200,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-1302,""y"":200,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-1302,""y"":-200,""z"":0}}]},{""closed"":true,""object"":{""handle"":""0000000000000000""},""property"":{""color"":""(255,0,0)"",""flag"":2,""layer"":"""",""type"":""DASHED"",""width"":""BYLAYER""},""rtti"":""EntityPolyline"",""vertexs"":[{""bulge"":0,""point"":{""valid"":true,""x"":606,""y"":-125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-59.000000000000007,""y"":-125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-109,""y"":-75,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-109,""y"":75,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-59,""y"":125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":606,""y"":125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":656,""y"":75,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":656,""y"":-75,""z"":0}}]},{""closed"":true,""object"":{""handle"":""0000000000000000""},""property"":{""color"":""(255,0,0)"",""flag"":2,""layer"":"""",""type"":""DASHED"",""width"":""BYLAYER""},""rtti"":""EntityPolyline"",""vertexs"":[{""bulge"":0,""point"":{""valid"":true,""x"":-229,""y"":-125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-892,""y"":-125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-942,""y"":-75,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-942,""y"":75,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-892,""y"":125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-229,""y"":125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-179,""y"":75,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-179,""y"":-75,""z"":0}}]},{""closed"":true,""object"":{""handle"":""0000000000000000""},""property"":{""color"":""(255,0,0)"",""flag"":2,""layer"":"""",""type"":""DASHED"",""width"":""BYLAYER""},""rtti"":""EntityPolyline"",""vertexs"":[{""bulge"":0,""point"":{""valid"":true,""x"":1233,""y"":-125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":776,""y"":-125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":726,""y"":-75,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":726,""y"":75,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":776,""y"":125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":1233,""y"":125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":1283,""y"":75,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":1283,""y"":-75,""z"":0}}]},{""closed"":true,""object"":{""handle"":""0000000000000000""},""property"":{""color"":""(255,0,0)"",""flag"":2,""layer"":"""",""type"":""DASHED"",""width"":""BYLAYER""},""rtti"":""EntityPolyline"",""vertexs"":[{""bulge"":0,""point"":{""valid"":true,""x"":-1089,""y"":-125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-1226,""y"":-125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-1276,""y"":-75,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-1276,""y"":75,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-1226,""y"":125,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-1089,""y"":125,""z"":0}},{""bulge"":0,""point"":{""valid"":true,""x"":-1039,""y"":75,""z"":0}},{""bulge"":-0.41421356237309503,""point"":{""valid"":true,""x"":-1039,""y"":-75,""z"":0}}]}],""name"":""0000000000000936""}",-1302,1302,-200,200,NULL,NULL,NULL,NULL,NULL,NULL,SS400P,NULL,25.0000,400.0000,2604.0000,4,NULL,469684.073464,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,6008.0000,NULL,92.1755,204.4140,XUGG,2018-10-25 16:27:51.703,NULL,NULL,10.26.33.64,2018-10-25 16:27:51.703,1766,A,1,NULL,NULL,NULL,NULL,NULL,10343409L,NULL,NULL,NULL
